AT,V,AP,AT_V,AT_RH,PE_Label
33.37,73.88,1005.8,2465.3756,1599.7577999999999,2
18.92,62.26,1012.05,1177.9592,1626.9308,3
20.61,48.78,1020.8,1005.3558,1752.8805,2
22.38,63.31,1014.76,1416.8778,1651.6439999999998,2
30.2,73.67,1006.31,2224.834,1876.628,1
31.02,70.4,1006.24,2183.808,2415.2172,2
17.64,57.76,1016.28,1018.8864,1500.1056,3
28.85,58.33,1013.78,1682.8205,1194.1015,2
22.4,70.94,1008.06,1589.0559999999998,1893.2479999999998,2
19.13,68.61,1010.65,1312.5093,1815.8196,2
23.79,59.44,1012.53,1414.0775999999998,1890.8292000000001,2
22.12,60.37,1008.75,1335.3844,2037.9156,2
29.14,67.45,1015.51,1965.4930000000002,1354.1358,2
20.17,56.03,1019.47,1130.1251000000002,1145.0509000000002,3
29.3,74.16,1007.72,2172.888,2400.2560000000003,2
5.7,40.62,1016.07,231.534,484.158,4
25.5,68.08,1011.13,1736.04,1857.93,2
16.06,47.45,1009.97,762.047,1414.7254,3
27.75,65.34,1014.8,1813.1850000000002,1274.0024999999998,2
25.12,66.56,1009.22,1671.9872,1648.3744000000002,2
22.78,62.44,1011.79,1422.3832,1718.2954000000002,2
29.3,69.48,1010.1,2035.7640000000001,1573.117,1
8.01,40.02,1031.33,320.5602,680.9301,4
16.58,38.01,1023.5,630.2058,997.1211999999999,3
17.08,58.86,1016.04,1005.3287999999999,1493.8167999999998,2
17.54,44.58,1016.56,781.9331999999999,1385.6599999999999,3
26.93,56.9,1006.25,1532.317,2094.8847,2
22.52,67.32,1011.4,1516.0463999999997,1490.824,2
13.48,46.18,1018.15,622.5064,1191.3624,3
9.05,40.0,1015.48,362.0,732.2355,4
19.93,56.65,1020.7,1129.0345,1252.0026,3
29.68,64.33,1011.2,1909.3144,1713.4263999999998,2
30.52,70.04,1010.62,2137.6208,1662.4243999999999,2
12.54,40.8,1024.56,511.63199999999995,864.8838,4
27.6,69.05,1003.87,1905.78,1159.476,2
18.48,46.48,1007.53,858.9504,1525.8935999999999,3
15.24,48.6,1007.08,740.664,1318.1076,3
4.41,42.07,1005.54,185.52870000000001,303.6285,4
15.82,44.88,1018.59,710.0016,1247.8816,3
24.65,72.43,1007.99,1785.3995,2219.7324999999996,2
19.02,52.72,1025.44,1002.7343999999999,987.1379999999999,3
23.32,69.13,1010.75,1612.1116,2141.7088,2
23.99,68.12,1012.92,1634.1988,1695.6132,2
10.12,39.96,1025.98,404.3952,998.1355999999998,4
12.53,43.56,1014.8,545.8068,927.8464999999999,3
18.11,52.08,1002.51,943.1687999999999,1812.6299,2
24.94,59.07,1008.89,1473.2058000000002,2114.6626,2
30.92,59.57,1010.87,1841.9044000000001,1930.3356,2
12.68,45.01,1013.86,570.7267999999999,1055.7368000000001,2
25.41,66.49,1014.06,1689.5109,1298.1969000000001,2
14.12,39.4,1008.02,556.328,1079.474,3
28.33,64.96,999.71,1840.3167999999996,1973.4678,1
14.77,49.15,1020.56,725.9454999999999,1185.5879,3
29.0,70.72,1009.51,2050.88,1963.8799999999999,2
18.02,49.78,1003.86,897.0356,1803.6218000000001,3
11.55,40.6,1014.44,468.93000000000006,1005.5430000000001,4
15.31,52.75,1025.21,807.6025000000001,845.4182,3
12.36,37.73,1021.36,466.34279999999995,808.962,4
19.45,58.95,1017.79,1146.5775,1817.7969999999998,2
27.05,67.79,1010.99,1833.7195000000002,1930.5585,2
9.73,40.22,1011.48,391.3406,855.0724,4
11.11,37.5,1013.68,416.625,818.4737,4
13.01,41.58,1020.82,540.9558,1020.1140999999999,3
11.76,40.96,1023.22,481.6896,956.2056,4
17.58,39.63,1004.84,696.6954,1413.9594,3
27.54,51.43,1012.3,1416.3822,1509.7428,2
29.79,77.17,1009.68,2298.8943,1906.56,2
13.83,40.2,1013.28,555.966,1250.7852,3
32.05,77.24,1008.06,2475.5419999999995,2150.2345,2
28.14,76.86,1000.7,2162.8404,1974.5838,2
34.11,73.56,1006.77,2509.1316,1566.3312,2
22.83,70.79,1006.36,1616.1357,2101.9581,2
21.04,47.43,1007.15,997.9272,1363.8127999999997,3
12.39,40.75,1016.05,504.89250000000004,1014.8649,4
27.7,72.24,1011.02,2001.0479999999998,1872.5199999999998,2
16.62,39.99,1007.07,664.6338000000001,1282.0668,3
25.27,67.07,1006.34,1694.8588999999997,1676.6644999999999,2
9.52,41.26,1020.55,392.79519999999997,854.2296,4
17.74,58.33,1013.55,1034.7741999999998,1451.1319999999998,2
22.9,49.3,1003.45,1128.9699999999998,1853.7549999999999,2
14.86,43.14,1019.21,641.0604,1473.2204,3
26.71,66.25,1008.11,1769.5375000000001,2117.5688,2
13.42,42.86,1013.88,575.1812,1142.4446,4
25.82,72.39,1003.4,1869.1098,2229.0406,2
15.14,44.21,1019.97,669.3394000000001,1269.6404,3
10.17,41.17,1018.58,418.69890000000004,892.1124,4
27.44,65.59,1010.76,1799.7896,1884.3048000000001,2
23.94,63.21,1013.52,1513.2474000000002,1989.8928000000003,2
25.16,74.33,1014.55,1870.1428,1929.7720000000002,2
12.88,42.74,1026.25,550.4912,960.0752000000001,4
31.87,67.32,1013.65,2145.4883999999997,1169.3102999999999,2
22.18,65.46,1016.74,1451.9027999999998,1198.1636,2
9.41,41.54,1019.48,390.8914,773.4079,4
12.17,40.6,1013.59,494.10200000000003,1078.5054,4
30.57,69.71,1008.94,2131.0346999999997,1833.8943000000002,2
28.16,70.98,1008.51,1998.7968,2030.8992,2
9.72,43.41,1016.25,421.9452,742.5108,4
11.9,39.16,1016.53,466.00399999999996,1006.6210000000001,4
7.1,41.74,1022.25,296.354,646.5969999999999,4
11.47,40.27,1005.39,461.8969000000001,887.7780000000001,4
28.19,67.45,1013.97,1901.4155,1402.7344,2
9.75,36.66,1026.21,357.43499999999995,683.6700000000001,4
7.55,43.65,1019.09,329.5575,465.9105,4
19.9,56.53,1020.52,1124.947,1553.195,3
12.45,40.56,1017.84,504.972,828.1739999999999,4
9.15,39.61,1018.11,362.4315,688.9035000000001,4
14.38,40.66,1016.34,584.6908,1328.2806,3
26.16,67.9,1005.81,1776.2640000000001,1596.2832,2
22.63,45.61,1014.14,1032.1543,1653.3478,3
30.51,70.79,1004.55,2159.8029,1710.0855,1
26.2,60.07,1014.75,1573.834,1556.542,2
25.77,69.04,1009.66,1779.1608,1687.6772999999998,2
14.74,44.47,1028.29,655.4878,1000.4038,3
17.02,44.85,1014.38,763.347,1066.4732,3
17.68,53.16,1013.09,939.8688,1463.7272,3
8.93,40.46,1019.03,361.3078,634.03,4
9.49,40.69,1015.09,386.1481,866.5319000000001,4
23.48,72.99,1009.61,1713.8052,2069.9968,2
22.69,49.21,1012.64,1116.5749,1062.5727,2
12.65,44.34,1019.4,560.9010000000001,903.8425000000001,3
12.79,44.68,1022.51,571.4572,1273.2444999999998,3
13.01,41.17,1017.26,535.6217,991.362,3
30.76,69.14,1007.63,2126.7464,2191.3424,2
22.56,47.43,1006.72,1070.0208,1236.7392,2
20.7,58.16,1016.73,1203.9119999999998,1411.533,3
21.09,50.9,1012.42,1073.481,1457.1081000000001,3
26.35,59.44,1012.16,1566.244,1679.2855,2
35.1,68.27,1006.96,2396.277,1527.201,1
14.43,38.28,1014.76,552.3804,1150.9368,3
16.32,43.56,1014.4,710.8992000000001,975.4464,3
12.21,40.64,1020.31,496.21440000000007,1023.6864000000002,3
32.13,69.98,1013.3,2248.4574000000002,1794.4605000000001,2
25.68,70.32,1009.08,1805.8175999999999,2323.5264,2
24.4,62.26,1011.62,1519.1439999999998,1710.4399999999998,2
6.41,40.81,1026.57,261.5921,599.3991000000001,4
23.38,65.06,1014.12,1521.1028,1387.8368,2
30.21,75.33,1002.24,2275.7193,2015.3091,2
22.88,50.23,1016.11,1149.2623999999998,1459.0576,3
27.99,71.58,1010.68,2003.5241999999998,1931.0300999999997,2
16.01,49.64,1026.35,794.7364000000001,1244.7775000000001,3
31.08,59.57,1010.76,1851.4355999999998,1880.0292,2
23.09,70.02,1010.58,1616.7618,1797.5565,2
21.03,69.05,1002.17,1452.1215,1584.6105,2
12.05,49.83,1008.54,600.4515,1146.0755000000001,3
14.73,54.3,1016.75,799.8389999999999,988.8249,3
32.56,68.14,1004.02,2218.6384000000003,1140.9024,1
6.99,40.07,1014.83,280.08930000000004,379.9764,5
18.84,40.79,1005.18,768.4836,1741.9463999999998,3
6.18,41.38,1020.23,255.7284,502.92839999999995,5
13.72,49.83,1006.88,683.6676,1227.8028,3
29.48,59.27,1010.99,1747.2796,1510.2604,2
14.35,39.39,1012.92,565.2465,1182.5835,4
19.47,43.43,1011.66,845.5821,1361.5371,3
26.92,73.17,1011.42,1969.7364000000002,2071.2248,2
26.16,70.04,1009.63,1832.2464000000002,1915.4352,2
19.77,49.39,1019.02,976.4403,1799.6631,3
26.92,62.44,1011.09,1680.8848,1905.9360000000001,2
27.54,75.6,1018.26,2082.024,1594.2906,2
18.75,41.1,1001.97,770.625,1117.5,3
26.29,68.24,1010.71,1794.0295999999998,2023.0155,1
27.16,65.61,1014.21,1781.9676,1301.7788,2
16.0,39.16,1016.37,626.56,1242.08,3
10.38,37.73,1021.5,391.6374,778.7076000000001,4
30.29,74.16,1008.77,2246.3064,2278.7167,2
24.69,71.73,1010.13,1771.0137000000002,1741.6326000000001,2
14.16,40.89,1010.78,579.0024,1173.2976,4
9.97,39.99,1010.09,398.7003,947.1500000000001,4
21.96,51.43,1007.28,1129.4028,1975.5216,2
32.43,68.31,1010.09,2215.2933000000003,1369.1946,2
27.99,69.89,1013.94,1956.2211,1434.4875,2
18.15,45.01,1013.06,816.9314999999999,1314.06,3
8.83,43.56,1014.9,384.63480000000004,720.0865,4
26.62,70.36,1005.15,1872.9832000000001,2262.4338,2
32.96,68.31,1010.39,2251.4976,1395.1968,2
24.67,68.61,1010.71,1692.6087,1417.7849,3
27.06,70.47,1007.0,1906.9181999999998,1958.3322,2
25.0,69.71,1009.23,1742.7499999999998,2023.0,2
15.47,38.73,1001.13,599.1531,1200.6267,3
17.36,41.23,998.08,715.7527999999999,1101.6656,3
29.62,70.02,1010.09,2073.9924,1276.622,2
13.54,40.69,1015.85,550.9426,1050.0269999999998,4
24.52,59.15,1014.03,1450.358,1834.8316,2
9.73,38.56,1017.18,375.1888,601.4113000000001,4
20.6,65.12,1015.53,1341.4720000000002,1474.3419999999999,3
25.16,68.08,1010.89,1712.8928,1765.2256,2
20.86,63.73,1008.54,1329.4078,2019.8737999999998,2
10.31,45.01,1018.42,464.05310000000003,965.7377,4
20.37,69.48,1011.04,1415.3076,1717.3947,2
17.58,44.9,1020.52,789.3419999999999,1256.6183999999998,3
19.04,51.86,1018.05,987.4144,1504.3504,3
25.38,71.73,1009.97,1820.5074,1842.5879999999997,2
32.81,77.17,1009.17,2531.9477,1743.1953000000003,2
19.41,67.32,1012.34,1306.6812,1529.508,2
21.73,69.05,1001.31,1500.4565,1882.6872,2
22.29,56.89,1014.39,1268.0781,1892.1980999999998,2
29.39,71.14,1010.97,2090.8046,1583.5332,2
20.08,58.12,1015.53,1167.0495999999998,1623.2672,3
16.51,51.86,1022.37,856.2086,1340.2818000000002,2
14.47,42.99,1009.78,622.0653000000001,1318.9405000000002,3
17.37,40.55,1001.19,704.3534999999999,1240.5654000000002,3
17.03,43.99,1021.5,749.1497,1401.9096,3
25.91,67.07,1005.66,1737.7836999999997,1557.7092,2
6.03,40.78,1025.53,245.9034,595.0404000000001,4
31.9,73.42,1010.82,2342.098,1932.502,2
20.03,47.45,1009.04,950.4235000000001,1553.5268,3
31.23,68.67,1005.82,2144.5641,1627.083,2
13.8,45.08,1023.99,622.104,1100.136,3
15.52,41.93,1022.97,650.7536,821.3184,4
23.68,51.3,1011.86,1214.7839999999999,1686.9632,3
23.25,70.32,1009.28,1634.9399999999998,2011.59,2
24.58,49.02,1008.85,1204.9116,1949.6855999999998,2
8.3,36.3,1015.97,301.29,503.146,4
9.27,42.02,1004.29,389.5254,881.1134999999999,4
15.52,42.86,1015.09,665.1872,1295.6096,3
30.71,68.24,1006.15,2095.6504,1048.7465,1
11.47,25.36,1008.27,290.8792,1094.238,3
30.51,70.94,1007.64,2164.3794000000003,1812.9042000000002,2
26.43,66.48,1004.36,1757.0664000000002,1477.437,2
28.65,70.32,1008.46,2014.6679999999997,1665.4245,2
21.38,49.21,1012.49,1052.1098,1149.6026,2
19.97,59.21,1017.87,1182.4237,1666.6961999999999,3
19.38,54.9,1017.08,1063.962,1365.5147999999997,3
17.77,44.6,1016.97,792.542,964.0224999999999,3
7.04,41.74,1021.91,293.8496,623.3919999999999,4
30.3,69.51,1011.8,2106.1530000000002,1528.029,2
14.91,43.34,1015.15,646.1994000000001,1216.0596,3
26.87,69.23,1012.71,1860.2101000000002,1465.4898,2
18.86,51.43,1010.27,969.9698,1621.96,2
20.77,43.77,1010.76,909.1029000000001,1311.0023999999999,3
12.2,44.77,1018.64,546.194,928.4199999999998,3
16.17,41.79,1005.78,675.7443000000001,1274.1960000000001,3
11.69,35.76,1019.02,418.03439999999995,649.9639999999999,4
9.17,40.67,1019.03,372.9439,607.1456999999999,4
10.82,42.02,996.03,454.6564,1074.8588,4
23.08,48.41,1008.44,1117.3028,1900.6379999999997,2
12.74,39.13,1008.19,498.5162,1207.8794,3
26.85,57.19,1007.9,1535.5515,1612.074,2
28.44,69.4,1003.98,1973.7360000000003,2090.6244,2
14.02,42.86,1030.86,600.8972,958.4072,3
14.57,41.79,1007.61,608.8803,1207.1245,3
15.4,40.69,1015.1,626.626,1081.8500000000001,4
16.75,42.23,1013.81,707.3525,1423.415,3
29.83,68.67,1005.33,2048.4261,2122.4045,2
26.25,66.56,1008.29,1747.2,1592.0625,2
27.17,63.09,1015.59,1714.1553000000001,1856.5261,2
27.49,71.94,1008.25,1977.6305999999997,1877.2921000000001,1
11.7,41.16,1017.98,481.57199999999995,1119.8069999999998,3
24.37,73.42,1010.19,1789.2454,1852.3637,2
26.14,61.02,1010.13,1595.0628000000002,1743.7993999999999,2
15.91,38.62,1016.2,614.4441999999999,1012.3533000000001,3
9.24,41.4,1030.72,382.536,807.2064,4
14.09,41.66,1009.25,586.9893999999999,1006.0260000000001,3
10.61,37.5,1008.8,397.875,1062.3792999999998,4
28.72,76.86,999.31,2207.4192,2060.3727999999996,2
16.61,25.88,1009.34,429.86679999999996,1087.4567,3
24.35,51.86,1014.34,1262.7910000000002,1636.807,2
26.95,72.24,1011.16,1946.8679999999997,1971.123,2
13.89,41.49,1020.02,576.2961,1201.0683000000001,3
20.98,47.43,1007.39,995.0814,1429.7870000000003,3
24.74,63.87,1016.91,1580.1437999999998,1376.781,2
16.12,45.87,1008.15,739.4244,1388.2544000000003,3
20.94,44.58,1016.98,933.5052000000001,1249.0710000000001,3
21.01,58.96,1014.33,1238.7496,1298.4180000000001,3
6.52,35.57,1025.37,231.91639999999998,510.6463999999999,4
13.14,43.71,1024.47,574.3494000000001,1148.6988000000001,3
13.93,44.47,1025.35,619.4671,1135.8522,3
14.46,45.87,1009.21,663.2802,1215.9414000000002,3
21.83,62.91,1011.07,1373.3252999999997,1993.9522,2
9.97,41.26,1020.6,411.36220000000003,908.6658000000001,4
15.09,43.13,1015.71,650.8317000000001,820.2923999999999,3
25.63,71.58,1010.14,1834.5954,2244.4190999999996,2
24.17,71.58,1010.16,1730.0886,2174.3332,2
18.6,43.56,1013.9,810.2160000000001,951.576,3
31.05,69.13,1000.38,2146.4865,1816.1145000000001,1
10.19,37.14,1012.74,378.4566,748.7612,4
13.26,41.78,1009.77,554.0028,818.0093999999999,3
9.66,41.82,1033.19,403.9812,707.0154,4
23.6,62.44,1011.52,1473.584,1843.6320000000003,2
15.91,71.14,1019.7,1131.8374000000001,1155.8615000000002,3
8.79,40.67,1019.5,357.48929999999996,582.7769999999999,4
30.88,67.83,1008.97,2094.5904,1698.0912,1
20.98,60.07,1016.26,1260.2686,1409.4364000000003,2
14.2,42.86,1031.96,608.612,988.178,3
25.69,57.32,1012.34,1472.5508,1134.9842,2
23.65,59.92,1010.19,1417.108,2117.3845,2
15.48,44.99,1011.94,696.4452,1082.826,3
10.64,39.61,1018.33,421.4504,710.8584000000001,4
14.48,38.92,1015.6,563.5616,1303.924,4
10.47,43.14,1010.35,451.67580000000004,909.4242,4
24.65,63.86,1018.37,1574.149,1384.0974999999999,2
16.2,45.76,1014.73,741.3119999999999,1455.408,3
28.61,52.84,1006.0,1511.7524,1308.3353,2
23.13,61.47,1008.96,1421.8011,1977.615,2
13.55,42.99,1007.58,582.5145000000001,1321.8025,4
18.71,54.9,1017.12,1027.179,1399.3209000000002,3
14.35,49.83,1006.39,715.0604999999999,1309.1505,3
29.79,69.34,1008.82,2065.6386,1940.2226999999998,2
29.64,54.2,1013.0,1606.488,1172.5584000000001,2
15.11,45.01,1017.01,680.1011,1275.1329,3
25.02,60.29,1017.49,1508.4558,1369.845,2
23.61,49.16,1002.39,1160.6676,1549.5242999999998,2
16.05,38.28,1014.38,614.394,1185.9345,3
19.59,59.87,1018.28,1172.8533,1661.8197,2
23.23,56.89,1012.87,1321.5547000000001,1752.2389000000003,2
9.41,43.5,1021.0,409.335,835.0434,4
6.63,39.37,1020.33,261.0231,505.07340000000005,4
27.89,69.88,1007.99,1948.9532,2387.9418,2
22.54,51.95,1007.29,1170.953,1786.9712,2
14.0,40.8,1026.17,571.1999999999999,767.48,4
6.87,39.85,1012.66,273.7695,572.5458,4
30.47,70.02,1009.65,2133.5094,1890.0541,2
27.33,68.94,1007.04,1884.1301999999998,1689.8138999999999,2
13.7,34.03,1018.82,466.211,946.2589999999999,4
22.03,59.43,1006.88,1309.2429,1807.5615,2
30.32,74.22,1008.31,2250.3504,1611.2048,1
17.13,43.79,1016.09,750.1226999999999,1009.6421999999999,3
26.3,71.94,1006.64,1892.022,2238.6560000000004,1
17.55,48.78,1016.81,856.089,1601.7884999999999,3
23.34,59.14,1017.47,1380.3276,1841.7594,2
23.26,58.2,1016.72,1353.7320000000002,1348.6148,2
8.07,41.17,1019.4,332.24190000000004,697.4901000000001,4
24.45,68.63,1013.38,1678.0034999999998,1108.8075,2
18.41,49.69,1006.66,914.7928999999999,1482.9255,3
18.22,58.2,1017.09,1060.404,1492.5824,3
16.54,42.86,1014.85,708.9044,1290.12,3
30.01,65.18,1012.87,1956.0518000000004,1318.9395000000002,2
29.19,67.51,1011.48,1970.6169000000002,1621.5045,2
14.58,41.92,1030.42,611.1936000000001,903.3768,3
19.41,64.45,1009.44,1250.9745,1243.2105,3
18.95,65.48,1018.17,1240.846,1361.5575,3
11.36,40.75,1016.34,462.91999999999996,967.7583999999999,4
23.79,58.49,1011.0,1391.4771,1793.5281,2
16.55,41.93,1022.71,693.9415,707.1815,3
21.43,59.14,1015.91,1267.3702,1380.092,2
18.98,60.1,1010.09,1140.698,1619.7532,3
16.38,55.5,1019.8,909.0899999999999,1350.3672,3
23.26,59.21,1017.71,1377.2246,1562.1416,2
22.55,69.84,1006.57,1574.892,1720.3395000000003,2
10.01,40.78,1023.71,408.2078,881.9811,4
23.33,54.2,1012.47,1264.4859999999999,1854.2684,2
20.89,68.63,1012.6,1433.6807,1452.2728,3
14.18,53.82,1016.9,763.1676,915.6025999999999,3
8.94,42.07,1018.9,376.1058,768.2142,4
28.61,69.84,1004.02,1998.1224,1924.3086,1
28.59,75.08,1005.58,2146.5371999999998,1723.9769999999999,2
13.91,40.24,1017.03,559.7384000000001,1195.2863000000002,3
32.21,71.85,1008.25,2314.2884999999997,1871.0789000000002,1
15.34,43.5,1021.18,667.29,1218.6096,3
27.0,69.34,1008.88,1872.18,2008.8000000000002,2
23.63,65.59,1013.1,1549.8917000000001,1818.3285,2
6.79,38.5,1012.61,261.415,492.00339999999994,4
9.01,40.77,1022.37,367.33770000000004,813.603,4
17.92,44.2,1018.97,792.0640000000001,964.096,3
9.05,40.67,1015.57,368.06350000000003,683.094,4
24.17,73.18,1011.72,1768.7606000000003,2081.037,2
26.92,63.73,1010.29,1715.6116,1846.712,2
15.59,52.75,1024.3,822.3725,934.3086999999999,3
10.17,41.46,1019.34,421.64820000000003,844.5168000000001,4
10.66,37.5,1009.42,399.75,1021.8676,4
32.48,69.89,1013.98,2270.0272,1506.7471999999998,2
29.05,68.24,1007.88,1982.3719999999998,1239.5635,2
32.91,73.68,1014.49,2424.8088,1665.9041999999997,1
6.1,40.07,1020.21,244.427,410.16399999999993,5
25.11,63.21,1012.21,1587.2031,2098.6938,2
7.89,71.14,1018.4,561.2946,682.4060999999999,4
22.82,69.94,1004.65,1596.0308,1676.5854,2
14.13,43.41,1015.26,613.3833,786.0519,3
9.32,36.3,1027.9,338.316,717.8264,4
11.86,40.55,1019.82,480.92299999999994,1084.597,4
10.05,40.46,1018.71,406.62300000000005,677.169,3
11.22,40.22,1011.01,451.2684,916.3374000000001,4
31.68,70.79,1004.05,2242.6272000000004,1726.56,1
10.27,42.34,1022.69,434.83180000000004,952.8506,4
9.34,40.77,1012.14,380.7918,848.1654,4
28.83,66.44,1008.47,1915.4651999999999,2234.0366999999997,2
24.01,67.17,1007.44,1612.7517000000003,2085.7487,2
9.68,41.48,1018.24,401.52639999999997,687.6672000000001,4
14.86,44.71,1018.3,664.3906,734.9756,3
8.74,36.3,1015.18,317.262,541.6178,2
16.55,46.18,1009.97,764.279,1597.737,3
27.65,48.41,1008.54,1338.5365,1610.6125,2
10.1,41.17,1019.18,415.817,857.187,4
28.75,64.84,1009.61,1864.15,1674.4,2
18.75,63.09,1018.19,1182.9375,1647.0,3
18.32,45.0,1022.67,824.4,849.6816000000001,4
28.62,68.24,1010.15,1953.0287999999998,1983.6522000000002,1
11.46,39.1,1010.17,448.08600000000007,1147.719,4
13.92,43.41,1015.12,604.2672,858.0288,3
22.89,74.78,1009.79,1711.7142000000001,1867.1372999999999,2
21.13,47.43,1006.97,1002.1958999999999,1357.8138000000001,2
24.78,68.94,1007.29,1708.3332,1748.4768000000001,2
17.03,47.83,1004.94,814.5449,1356.9504000000002,3
25.41,65.12,1016.01,1654.6992,1356.6399000000001,2
21.47,60.93,1006.46,1308.1671,1885.7100999999998,2
10.8,41.39,1019.74,447.01200000000006,800.0640000000001,4
11.67,36.18,1016.03,422.2206,717.0047999999999,4
19.61,56.65,1020.64,1110.9065,1249.9414,3
21.48,47.43,1006.88,1018.7964000000001,1364.8392000000001,2
21.48,66.91,1008.58,1437.2268,1814.8452,2
14.17,43.13,1014.94,611.1521,688.9454,4
24.15,64.63,1020.72,1560.8144999999997,1402.149,2
28.81,69.23,1013.14,1994.5163,1128.7758,2
16.53,46.18,1010.2,763.3554,1577.2926000000002,3
22.1,68.12,1012.71,1505.4520000000002,1762.917,2
16.22,50.88,1014.33,825.2736,1623.4597999999999,3
10.9,40.67,1016.66,443.30300000000005,709.4810000000001,4
13.9,40.2,1013.13,558.7800000000001,1249.749,3
30.61,77.17,1009.49,2362.1737,2240.3459,2
5.9,45.87,1013.25,270.633,513.3000000000001,4
5.67,45.87,1008.91,260.0829,528.9543,4
17.82,65.94,1013.44,1175.0508,1570.4766,3
9.34,41.49,1020.58,387.51660000000004,911.4906,4
27.07,66.93,1017.32,1811.7951000000003,1499.1366,2
25.52,71.98,1006.89,1836.9296000000002,2218.7088,2
33.37,79.05,1007.19,2637.8985,2090.2968,2
22.25,66.54,1004.64,1480.515,1983.5875,2
28.34,63.77,1013.7,1807.2418,1732.4242000000002,2
32.87,71.32,1004.36,2344.2883999999995,1797.6602999999998,2
9.84,40.72,1022.21,400.6848,765.4536,4
15.8,53.82,1015.87,850.356,1081.9840000000002,3
21.96,71.85,1009.38,1577.826,1668.5208000000002,2
8.3,40.35,1012.37,334.90500000000003,814.811,4
8.39,36.3,1015.39,304.557,522.1097,4
12.55,39.58,1010.68,496.729,965.0950000000001,4
24.37,65.61,1014.5,1598.9157,1600.3779000000002,2
33.43,69.88,1006.86,2336.0883999999996,1499.0012000000002,2
13.04,41.04,1026.27,535.1615999999999,909.54,3
13.52,39.39,1012.91,532.5528,1136.0855999999999,4
11.46,38.91,1012.34,445.9086,886.6602000000001,4
19.75,57.32,1010.76,1132.07,1565.9775000000002,2
7.19,39.37,1019.67,283.0703,508.8363,4
26.76,70.98,1007.64,1899.4248000000002,2422.0476000000003,2
29.67,71.98,1005.16,2135.6466,2010.1425000000002,1
32.86,66.44,1010.98,2183.2183999999997,1478.3714,1
10.02,52.75,1021.93,528.555,738.2736,4
17.41,40.55,1003.91,705.9755,1338.3067,3
26.53,65.61,1014.29,1740.6333,1350.377,2
29.82,69.75,1010.09,2079.945,1938.8963999999999,2
30.56,69.14,1007.49,2112.9184,2169.7599999999998,2
13.92,43.5,1021.14,605.52,1231.0847999999999,3
19.94,38.52,1018.4,768.0888000000001,1114.646,3
21.03,44.78,1007.99,941.7234000000001,774.3246,3
31.33,65.18,1011.97,2042.0894,1147.3046,2
11.7,41.16,1019.58,481.57199999999995,1023.6329999999999,3
16.94,50.59,1018.75,856.9946000000001,1596.0868,3
26.06,67.83,1009.26,1767.6498,1729.6022,2
15.39,42.28,1007.35,650.6892,1251.9765,3
10.98,37.5,1011.12,411.75,1070.6598000000001,4
28.41,74.16,1010.29,2106.8856,2048.0769,2
4.88,40.27,1012.66,196.51760000000002,363.60880000000003,5
6.58,40.67,1020.18,267.6086,467.64059999999995,5
13.79,40.0,1016.02,551.5999999999999,967.6442999999999,3
27.16,71.32,1007.81,1937.0511999999999,2419.1412,2
7.65,41.01,1024.31,313.7265,743.3505,4
16.3,41.16,1007.88,670.908,1248.743,3
23.04,63.86,1019.83,1471.3344,1377.3312,2
25.74,65.38,1009.6,1682.8811999999998,1398.7116,3
24.31,44.05,1006.16,1070.8555,1781.9229999999998,2
